	400_vs_60k_in_HPLM_fc	400_vs_60k_in_HPLM_p	400_vs_60k_in_DMEM_fc	400_vs_60k_in_DMEM_p	400_vs_60k_in_HPLM_15mM_Glucose_fc	400_vs_60k_in_HPLM_15mM_Glucose_p	400_vs_60k_in_DMEM_15mM_Glucose_fc	400_vs_60k_in_DMEM_15mM_Glucose_p	60k_HPLM_vs_DMEM_fc	60k_HPLM_vs_DMEM_p	400_HPLM_vs_DMEM_fc	400_HPLM_vs_DMEM_p	60k_HPLM_vs_DMEM_15mM_Glucose_fc	60k_HPLM_vs_DMEM_15mM_Glucose_p	400_HPLM_vs_DMEM_15mM_Glucose_fc	400_HPLM_vs_DMEM_15mM_Glucose_p
CCDC137	-0.055726821001682	0.3037860476846181	0.0318845267358494	0.5559835807354616	0.0302623540906067	0.3703734183841028	0.0046953300279569	0.6303982879547921	0.0216557459941561	0.6797321054440032	-0.0659556017433754	0.2411321389907267	-0.0109894394217903	0.3970191279265287	0.0145775846408597	0.6336568672328085
LARP1	0.0158935809804506	0.2200076417030309	0.0281261875002693	0.3472387871768379	0.0167923486785888	0.1407424986449234	-0.0187908204325476	0.2231879819219513	0.0438287811193654	0.1351836107990394	0.0315961745995467	0.209417036560918	0.0036278381859149	0.7958041899389705	0.0392110072970515	0.0097906954876772
TMED8	-0.0917228205403298	0.3939902705262632	0.0201528421744507	0.4084962517983699	-0.1162305985071202	0.7256535845462837	-0.1004004637690616	0.6642854347905092	0.1549693862979326	0.2098580809444993	0.0430937235831518	0.3708153585267033	0.0698174052015887	0.8384027289817965	0.0539872704635305	0.6563639064370879
BLOC1S2	-0.0758977030949703	0.3799124080576028	-0.099320226770119	0.0748800432076836	-0.0108001008580702	0.673580051196872	0.1065430854439381	0.2814545520711588	0.0491710274003642	0.2170118565551851	0.0725935510755131	0.4229923596867347	0.1647601089833887	0.1450988724394991	0.0474169226813804	0.1718244424050199
WDR74	-0.0025705826888251	0.8473172350298195	0.0105928207394506	0.6696658806697736	0.0059934792326688	0.6957157783144019	0.0037517132904483	0.6768224983070713	0.0295958005285572	0.2649100826044634	0.0164323971002815	0.3143466971844116	-0.0013567916312604	0.9259572607570584	0.0008849743109602	0.929199091128032
AGTRAP	0.0646463402060053	0.5409408066459905	-0.0791726658066782	0.1904298938844144	-0.0698182136370703	0.2390246901298358	-0.003078412539307	0.92806563449568	-0.1520837455080551	0.005629133128749	-0.0082647394953715	0.936669515820384	0.0037415063131452	0.9034658679499236	-0.0629982947846182	0.282622121169331
SAMD1	0.0950739234118141	0.4009432462924133	0.0893569507602196	0.2869284510459789	0.0562524564062848	0.2883964761344132	-0.0252113675955373	0.2111749704110066	-0.0616272631508756	0.583272022852259	-0.0559102904992813	0.4500503973800753	-0.0221427712220909	0.6151388755598657	0.0593210527797315	0.0566371172323693
AFTPH	0.0277422830614791	0.1627276505093812	0.0044752828044504	0.933520120737198	-0.0229406401268256	0.8458670138642769	0.086070094854227	0.3146854975277576	-0.0292882523429438	0.1391336312796779	-0.0060212520859151	0.9104797050347588	0.079089845833583	0.3858391007292865	-0.0299208891474697	0.7891616012710598
FIP1L1	-0.0187883875600071	0.3498782746281401	-0.0175989037509584	0.4977417615672906	0.0182898958909197	0.2653788262422303	-0.0052962168817599	0.6285962155000082	-0.0031903572980976	0.8536984910037578	-0.0043798411071465	0.8662592623121775	-0.0158775850277192	0.3437565743626414	0.0077085277449604	0.3837694408513847
SASS6	0.0369351499194655	0.1469981838213362	-0.002086041413071	0.929010755519239	-0.0110661595556223	0.3895477179435407	-0.0480317648150978	0.1120081021440141	-0.0310088184563043	0.0709719572737359	0.0080123728762325	0.7755426095444284	-0.0417918047073639	0.0241505031298479	-0.0048261994478884	0.8346070139200817
POGLUT2	0.0698761168636314	0.0909597832086413	0.0610176851684607	0.5243882351588111	0.045759672403467	0.6854981356271075	0.0504774368249385	0.1418925980682282	0.0556254128524656	0.4447401894674676	0.0644838445476363	0.4178055251555661	-0.0324093530972523	0.757118978974722	-0.0371271175187239	0.5352788727737725
TMEM205	0.0213193176535035	0.8361566107248465	-0.1076141380364899	0.3994593736350059	0.1116456487747033	0.1924610444135665	0.1650543068679567	0.0635212102438752	-0.0638613476376362	0.4873323114781507	0.0650721080523572	0.6194134805025444	0.0372359900824437	0.6589158283086448	-0.0161726680108095	0.4255610620343701
UQCC3	0.0454440526106499	0.0379579443267755	0.006931454303413	0.7412930434768905	0.0184105352085224	0.60396768609746	0.0035386955718867	0.8547521894308094	-0.0100580256493851	0.5272223637676992	0.028454572657852	0.2258708330875915	-0.0280119837279344	0.3749782897147343	-0.0131401440912985	0.6474385089560253
TMCO3	0.130973516455611	0.374686602396814	0.0833971907366837	0.5073021778864996	0.0630647955246001	0.3904893379323571	-0.091690522447336	0.4530435586725059	-0.017776725096451	0.9171165661021364	0.029799600622476	0.5481682145494627	0.0755899749372473	0.4004861276607412	0.2303452929091835	0.1165243412440532
CRELD2	0.0274622265758248	0.0838585014085603	-0.0181502392808543	0.5404922338015685	0.037654944943848	0.0817212660760436	-0.0627390365502	0.2901295134254681	0.0202185364007798	0.1505558040120302	0.0658310022574589	0.0986899635121617	-0.0263030842508296	0.5479232575816246	0.0740908972432184	0.1632154115884025
WDR82	0.0834415797417497	0.1986144427260428	0.054878888713877	0.0491490672114824	-0.065088506766853	0.3806721850676649	0.0146138327248065	0.4951263281302687	-0.0959284799253852	0.1558825120640245	-0.0673657888975125	0.0733143023002186	-0.0998062840626591	0.1171931124733728	-0.1795086235543186	0.0647584287476248
APOOL	0.0314897631801822	0.2341108546853971	-0.0014427840914058	0.9621648056585052	0.0501105424012931	0.1842391595935168	0.0466524742509486	0.3581507898452759	0.008730564271918	0.3270264477171643	0.0416631115435059	0.2710863454251248	0.0089987855105718	0.8613899936145906	0.0124568536609165	0.4882857768032497
FAT4	0.0151971480765287	0.8202443138716117	-0.0016456483644524	0.9897247634578304	-0.0593574638714255	0.3977996931761165	-0.0459907555625858	0.4811837002155769	-0.0099323897806658	0.9109417926736768	0.0069104066603153	0.9526485309028484	-0.0290617338892602	0.6765083962420166	-0.0424284421981	0.4920302127197478
NAPRT	-0.0048658164822382	0.7979307944897555	0.0558734342369906	0.2026344991806123	-0.0081001391278521	0.9234079735508884	-0.0095788014139034	0.6243773278893211	0.0885387927448118	0.0427202251242567	0.0277995420255829	0.4188906190987304	0.0389207011024648	0.6160350409504372	0.0403993633885162	0.4660359385396328
B3GLCT	0.0561351066816159	0.0681332173662545	0.1858261680422545	0.2154776108315154	-0.0410895093751932	0.5962038654484825	-0.0224868586510392	0.6336589401433371	0.0794027406206792	0.543717842114218	-0.0502883207399592	0.1951997865950572	-0.0094138592931527	0.8325097445737231	-0.0280165100173067	0.7070967694053317
GIGYF2	-0.0003378864566847	0.9655705530739628	-0.0047259815109333	0.7197172910685212	0.0220628990865673	0.1348045852932324	-0.0100671748851292	0.3117604221841341	0.0001416655580321	0.9840715391985524	0.0045297606122806	0.7364543235973604	-0.0255654976834241	0.0832311566343063	0.0065645762882725	0.5324142938966556
HSDL2	0.0442929647825301	0.2309963352463225	0.07583981470559	0.1814022106838576	-0.0170111394464207	0.6501011181356118	-0.0155096517106802	0.3716406406806814	0.0338579096459438	0.4794363158179771	0.0023110597228841	0.9402209661904976	-0.0296998037590934	0.4262859945996581	-0.0312012914948339	0.2047829179954837
KYAT3	0.0092715207676827	0.3751404583698894	0.0228472303927935	0.079494836709038	-0.0001171821936466	0.997519279059954	-0.0018037287455798	0.8754737854907753	-0.0055750139068976	0.6026484583330771	-0.0191507235320083	0.0970097125715948	-0.0422067189072401	0.2606189241872362	-0.0405201723553069	0.1952409404448222
PPP1R21	-0.0047140830986591	0.881232711176984	0.0506907486245874	0.1388003015202911	-0.0354771806014306	0.3532897979219569	-0.0209565548136701	0.3142849322453466	0.0534937084006616	0.0452920661553863	-0.0019111233225848	0.958187988944082	0.0318883571680771	0.3528879428317781	0.0173677313803169	0.5344249277754664
NFXL1	0.0450973533188425	0.2192588710624806	-0.0068993179850478	0.8537617933267463	0.0213663971194312	0.5563523908708952	-0.0048142688463349	0.4474862520785835	0.0310606304046571	0.3325546390852861	0.0830573017085476	0.0888142274062035	-0.0190089587180066	0.5964090140715703	0.0071717072477596	0.3460362981093925
QSOX2	0.0484268393148146	0.0293547751673124	0.0229635246873863	0.499728674398662	0.0275755996052395	0.1798335537745628	0.0129472426846166	0.4867708241888612	-0.0210573914493183	0.3446549056745314	0.0044059231781096	0.8795808105163395	-0.0197623702798446	0.3626947417926947	-0.0051340133592218	0.7182613969819207
SRCAP	0.0008409494354516	0.9888146376647488	0.1089349503778099	0.289683178156178	0.0116423320156937	0.906887820937438	0.0522834096336436	0.1339264168404359	0.1213902526035692	0.2132374004773574	0.0132962516612108	0.8641622098503952	-0.0598563892006217	0.5404677251332077	-0.1004974668185716	0.1162248447392138
FAM83H	0.0286782440692103	0.1499473477753383	0.005205759576882	0.7723637383800546	-0.0005899033760924	0.9725932000155116	0.0143647795266415	0.0238548254847802	-0.0147553511999663	0.3907279880498382	0.0087171332923621	0.6436094880751371	-0.0152880517702323	0.4144221232638981	-0.0302427346729662	0.0023992720620594
RIPOR1	-0.0033123166998807	0.9613644170894078	-0.008487997178022	0.8341114506208138	0.0383823401136768	0.5637583061532043	0.0157051278111328	0.7822082272362091	-0.0021974358914997	0.9695587416636106	0.0029782445866413	0.9578299826608064	-0.055849932579223	0.4327299062737484	-0.0331727202766791	0.5119528465666453
NBEAL1	0.0364644284715155	0.1014675321647393	-0.020511492655077	0.3556625121150132	-0.0455390987630019	0.29095880081885	-0.0138562849134624	0.4977602790267699	-0.0266489459775239	0.2589228575272579	0.0303269751490687	0.1369223416445687	-0.0092686844532317	0.7990891959814661	-0.040951498302771	0.1348949428497135
C1ORF122	-0.0571418224818075	0.4330410037472925	-0.0279801804304699	0.2141201658764857	0.0135996666705634	0.6802903113346725	-0.0089010941469727	0.7499434083385621	-0.0434286265869418	0.0917777303724625	-0.0725902686382792	0.3385569234149774	-0.0427946112110834	0.1475392799905783	-0.0202938503935472	0.5614526110294076
Q6ZSR9	-0.0073290878703992	0.8951076622947403	-0.0087747613196806	0.7661414821129856	0.018621927340476	0.7010742662106682	0.0067373498749729	0.8179614900585555	-0.0428440643396843	0.4646710857326541	-0.0413983908904031	0.2343501147366151	0.0482332002351694	0.3743438194456298	0.0601177777006725	0.0689084769905714
UBR3	-0.0420294703427518	0.1711574646369096	0.0641342970885217	0.2682884830117185	0.0173266933521939	0.7850072928205163	-0.0043555047153049	0.7761183776295205	0.0449295895476141	0.4029762940931484	-0.0612341778836597	0.0938525110811574	-0.0969851814719142	0.2032821797346945	-0.0753029834044152	0.0338466873828673
NKAPD1	-0.1315170256535574	0.1234830759834849	-0.024369432174762	0.7971275639052521	-0.0425651900068977	0.6183296054004074	-0.0400338416523524	0.632960468226885	0.115418637861745	0.1729730756646529	0.0082710443829495	0.9282424642549209	-7.65460652201519e-05	0.9990973020611966	-0.0026078944197654	0.9783109586050108
FGD6	-0.187380324090792	0.4487712724991097	0.2648040809732661	0.3901094490944454	0.2471237483043911	0.5222151719399554	-0.0704377380948551	0.7614313981632125	0.4444011416798792	0.1389642058085873	-0.0077832633841788	0.9770863000944368	0.2358811951306638	0.4565299645001175	0.55344268152991	0.2161501787832905
TOM1L2	0.0313418521634454	0.2479401050802519	0.0441027639906993	0.42121835890984	-0.0118808322934293	0.8212055092788899	-0.0269722800708191	0.3102782043213548	0.0349331807348747	0.4714744771864136	0.0221722689076207	0.5515126822879504	-0.0300446670079724	0.5780980098920986	-0.0149532192305827	0.4932135715162626
STXBP4	0.3216962532445498	0.0309528592287373	-0.1284308754389144	0.4715834329642894	-0.0871225926263724	0.6133651243858692	-0.1355492918571335	0.2022861881453312	-0.2709011059580951	0.1118689426434703	0.1792260227253692	0.2797677787961504	-0.0290258489411867	0.8228833540011111	0.0194008502895742	0.8970116898286892
TMTC3	0.0968735842498135	0.0133225618328861	0.1100354497261567	0.3447134847137458	-0.0513876130271867	0.1554077282645486	-0.0907429924084674	0.0460207159294128	0.1185529943375246	0.2561128035378881	0.1053911288611813	0.2413784202995847	-0.0218975759667337	0.4395883035722667	0.0174578034145469	0.5559413926719835
VPS13C	0.0122127058096808	0.5702771628461618	0.1020792446227668	0.0548064672680259	-0.0307530128857302	0.2802762254237571	0.0262232335696311	0.4806385256452057	0.0471598242185362	0.2140283304750403	-0.0427067145945498	0.2609823982928042	0.0330468674242768	0.4099604003934452	-0.0239293790310846	0.3144276676659729
RAPH1	-0.0359799646170985	0.2902481628726631	-0.0379150046958591	0.268934354157119	0.0097544168764784	0.7474357425915388	-0.0086748752578679	0.5136907103061013	-0.0006863416095197	0.958191013121677	0.0012486984692407	0.974151769054298	-0.018648336876404	0.5499646591644038	-0.0002190447420577	0.9866200043363356
IKBIP	-0.0308825972038067	0.429154033196239	-0.0155892425446921	0.3670368956461897	0.0301925589603619	0.0089235654971967	-0.0369074816687016	0.1022199742193777	-0.0138162390180251	0.0635079311926417	-0.0291095936771398	0.4635283778690187	-0.029410399595273	0.0087954168254421	0.0376896410337907	0.1008882362229536
LARP4	-0.0348056785423541	0.1348394012707663	-0.0305097760008491	0.4307207637458998	-0.0187761821124813	0.3343399833251138	0.0020878025699274	0.8900814672648463	-0.0025336630279333	0.6574300790638108	-0.0068295655694381	0.8576812183612836	-0.015195253195287	0.3332428866542387	-0.0360592378776958	0.1075345705654953
H2AZ2	-0.0126969984160261	0.7828837809049842	-0.03315381643595	0.7512539259599628	0.0588444558217529	0.0016736010586379	0.0264056276367851	0.5576130728880261	0.1550963652129741	0.0747660103978257	0.1755531832328982	0.1419259755971073	0.018756854289503	0.6712239183423693	0.0511956824744707	0.0041143966630925
NOL8	0.1348055739843431	0.4887440810658049	-0.1664089131546751	0.3745599876869552	-0.0430592689337492	0.6565480243459507	-0.0222063724917501	0.7500999705747842	-0.1436408507453005	0.4849249052236946	0.1575736363937177	0.3655307125234897	0.0072467154847439	0.8846420544256273	-0.0136061809572551	0.8970296930627202
SND1	-0.0169728479390861	0.3397414768866245	0.0090294294151624	0.5442132943729902	0.0044642392516093	0.7074865378056849	0.0193626724084889	0.0768224722486609	-0.0115708034930815	0.5208172124691138	-0.03757308084733	0.0665708295564345	-0.0093978421656565	0.4485203207534508	-0.0242962753225362	0.0441009270677203
BZW1	0.0735619759995001	0.1145718069946971	0.0693926414296351	0.053330051415221	-0.0382421438161783	0.2887264979852951	-0.0044743282082629	0.85072194541915	-0.0329433588024482	0.3994397927230251	-0.0287740242325831	0.2282961331580381	-0.0236698076667126	0.513158932259646	-0.0574376232746281	0.014922558513979
KCTD9	-0.031084263014015	0.6736785708078931	0.0280093974176097	0.410776221417623	0.0224718187402852	0.5905468613001609	-0.0181842107977077	0.3036421881711538	-0.0148680592203278	0.6585553396678507	-0.0739617196519525	0.3555828388224369	-0.0398299806205985	0.3747583727928032	0.0008260489173943	0.9567797862665962
DHX30	0.0174344728356556	0.4737702946834684	0.0379366557845743	0.0305090440691355	0.0051667886288759	0.8101593603298292	-0.0013646553969351	0.9019712763331866	-0.0132125025068239	0.3627045362306629	-0.0337146854557425	0.2092837179121605	-0.0425338432289014	0.1289918872719842	-0.0360023992030903	0.0167135503976395
MEPCE	0.0124497930147847	0.6261529834309386	0.0096712972916332	0.5660230029974607	0.0215855818843076	0.5863458395824916	-0.0083407840110022	0.8318299263186199	-0.0358900992510663	0.1780329430310279	-0.033111603527915	0.1563837734008303	-0.0244695686736463	0.563728491543219	0.0054567972216633	0.8797401090276162
RSRC2	-0.0010218498657198	0.97063036480356	-0.0644976338272389	0.1258597573916424	-0.1469415258264932	0.4017957204092594	-0.0847593669659452	0.4130857215329033	0.0181544331228714	0.5459386458002635	0.0816302170843905	0.0652596093402743	-0.0669720677237513	0.118341747247895	-0.1291542265842992	0.4866731985897013
ENOSF1	0.0924593195690311	0.0484987062123274	0.0870254183350521	0.2884433257790709	-0.0439740504185916	0.3633776657038657	0.0042614070581151	0.8344138628805738	-0.0575917711505412	0.4727928510804824	-0.0521578699165622	0.0397777835394312	-0.0355188239116071	0.4378885484713599	-0.0837542813883138	0.0132830577717997
SH3BP5L	-0.0073098306778996	0.7101176121060456	0.0365094414157968	0.4187487807608325	0.0035450146658199	0.8932043788369544	0.030035290531176	0.4238597784472716	0.087785983616124	0.0934467906213034	0.0439667115224278	0.187171562964748	0.0316506039371984	0.2164725686207212	0.0051603280718425	0.8888653009031013
FASTKD5	-0.0123859989115633	0.9164347321103884	0.1231088319596605	0.2625008581699947	-0.0168795422930578	0.8990552962565965	-0.0183335423223779	0.5404159475962991	0.0401657285837575	0.7439049351872989	-0.0953291022874662	0.3423463586157999	-0.0393334194792421	0.5157849277282166	-0.0378794194499221	0.7654333543590569
MICAL3	0.0757503682936467	0.3159988090640414	-0.0194110035672828	0.7441567073057864	-0.0418510945230592	0.3104918005003265	0.0089115942823536	0.8581965406898053	-0.0120668622365616	0.8365972567735309	0.0830945096243677	0.2808264856396286	0.0327401179024036	0.5618493969343886	-0.0180225709030093	0.5393545251013373
PRXL2C	0.1348695877864962	0.240374023863578	-0.0820483216660942	0.536978246544247	-0.0094219125105737	0.9032104691567678	0.0211375803066058	0.52647356763041	-0.1731528155654685	0.2422251594278501	0.0437650938871219	0.6837945520572211	0.0217487434499133	0.7638699234437321	-0.0088107493672662	0.8607571251666761
APTX	0.041151832525978	0.2738751505263784	-0.0362567181261752	0.1790527626521155	0.1278493217732856	0.2475612035136222	0.0173152475136573	0.5303612275281854	-0.012917403575053	0.6037432949531827	0.0644911470771002	0.1095075836396813	-0.1277115110919926	0.2434992603559518	-0.0171774368323643	0.0567708851670273
ERMP1	0.0199992475541694	0.1765057335869951	0.076405116420958	0.0680359448392891	-0.0032431870343773	0.8382194418497948	-0.0032780089483321	0.9210906956905808	0.0660386078717332	0.0843296018411438	0.0096327390049449	0.3772263575989918	0.0173042214388491	0.538431539850597	0.0173390433528039	0.5188993226543916
