"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36"
"400_FC3",2.94189181585173,-5.19521971882478,-0.994496870748083,1.05534022494273,0.717543309578606,1.00321031700607,1.41404143927078,-0.269905036973177,-1.11007699748141,1.7682137217493,1.15503632266515,0.152946529376382,1.14612050038588,0.879287380266595,1.42375148378644,-1.02698303596997,1.75036625842664,-0.594666368900892,-0.521820423726635,0.252473091383952,0.0378082054896838,0.570788301862911,0.523969994392806,-1.03015315278478,-0.612127805925923,-0.360855541086778,-0.323593206087802,-0.396769185899112,-0.0884353918686394,0.424557870723711,0.0834699157375329,0.00959315496504582,0.39781179359519,-0.0311817746514419,0.0160552227915531,2.48065457064683e-15
"6k_FC1",1.86869733274108,-5.16216094758623,0.389585415570549,1.2336456548599,-0.0364255032181058,1.08970416509125,0.796914654662517,2.01448911846245,0.215121770735206,-1.10526940782432,-0.630330357558116,-0.433552564956812,-1.694637682353,-1.32284761525925,1.84079725300311,-0.10179918747515,-0.986211990884318,-1.24146040552597,-0.585712078925913,-1.09588055496919,0.206018574490297,-0.244766733676791,1.10742935539524,-0.580420955652118,0.414792102840207,0.264304814523514,-0.0106113597769417,0.205188428931546,0.0577389999318201,-0.365635897252721,0.00587626351978195,0.127174256442812,-0.194340391825298,-0.249879676398634,0.039003421407745,2.52228793407028e-15
"6k_FC2",2.73225020797295,-5.51103424517275,2.35502963098843,1.46054048682921,-2.0504087798491,1.21614075401033,-0.668498817720012,-1.94657446083441,-0.34397953965006,-0.366797974199093,0.871003301827654,0.131260581894135,-0.12026294610387,-0.122514312815244,0.151306186135735,-0.565633479619278,-0.302601388319178,0.680787548036684,-0.704881433435055,-0.369795351670733,0.567559358390002,-0.239498461886881,0.262554488198983,1.32959653627521,0.962767253198345,0.104164323702833,-0.453137344051366,-0.592927263382739,0.271550225380969,0.568050403020589,-0.317313419726846,-0.0173475400232973,-0.0109685122621216,0.191634807429655,-0.269696727407179,2.63331023653279e-15
"6k_FC3",3.49455902818278,-5.70474634911259,1.88924406927749,2.0184320294488,-1.77732177836608,0.650353689149231,-0.335379431740536,-2.65232072994527,-2.58181404301298,-2.48246544988462,-0.498117479033711,-0.309923292698981,0.00446322667877005,-0.492176649435659,-1.40765016162818,-0.222853572988609,0.193797846684332,-0.947242999150872,0.926905576875657,1.00584911582617,-0.702758594634201,-0.142007901328726,0.212589140636832,-0.287283864691364,-0.212524599447829,-0.130202272333139,0.512886181171738,0.294362497631133,-0.293885627225227,-0.365055351089089,-0.0952626687701573,-0.206981498362311,0.0196101337857689,-0.0128989518032306,0.0266279230129271,2.8275992658422e-15
"60k_FC1",3.62395397566573,-3.09815910244502,3.79862853611272,1.09556773403145,-0.662853645039036,-2.86294507087168,0.815117048039343,1.29813038475184,1.63789036835959,0.58885141890776,-1.26222866086203,0.0145165370324514,-1.44646914329561,-0.739663028726212,-1.45572012888755,1.14633285473338,0.763629046530764,0.494993358350329,-0.824634597346374,0.680740598156487,-1.00871830390167,-0.492891135910934,0.159033304812581,0.0426684071646669,-0.733451800924535,-0.171815410778138,-0.295410310251928,-0.525993933864976,0.431392337580304,0.0597515083883299,-0.017900689222135,0.242563375088011,0.205045343961407,-0.127537978478964,-0.0125487557058415,2.88311041707345e-15
"60k_FC2",2.43617719052367,-2.51883030699142,1.71149220921985,1.11509997976357,0.183061393842244,-1.83518914060958,-0.289596791427406,1.95623117156888,0.932946918915916,1.24723641135928,-1.95401031046996,-0.253066950111216,2.60709197536805,0.83911066509591,0.36640786382442,-0.798184120049625,-0.682847015641953,0.380713366542089,0.803119774015608,0.810494352056188,-0.239995784203027,-0.678026396707915,0.623306076442545,-0.036430790991649,0.97190431667102,-0.537274467427437,0.372093877293564,0.0403051674869314,0.0515203495639516,0.178843127731076,-0.0179985131673489,-0.195548845403932,-0.319322399667275,0.00444964945874661,0.126651023842786,2.87617152316955e-15
"60k_FC3",3.53597055924535,-3.35736798109199,4.28155570887159,1.05431370849235,-1.72171565577349,-0.985658290679612,-1.75990883519299,-0.739648251704372,1.15907960044683,0.398057797127878,-1.07367614124351,0.971565364109239,-0.413800268254583,0.552155225975523,0.844793564182679,-0.781233182214739,0.611299399640029,0.979761918516591,-0.41422158502876,-0.775847597856779,0.971718242553675,0.504225290677785,-1.09751440672928,0.10677676102095,-0.363867880039905,-0.010570581734789,0.525633953591942,0.938682342916567,-0.146777570535294,-0.221002245938005,0.447839889212118,0.0605739205540494,0.170064181614484,0.00049919059391107,0.0888106373336595,3.01494940124769e-15
"HG-400_FC1",4.18312920925275,-0.849735571591734,-5.25110509037526,2.3184669028085,1.8447679325187,-1.57389664438389,2.43222946304562,-1.12196534653648,-0.692611548112687,-0.136339682909537,0.812315032562211,2.44987215897444,0.668250135126127,0.585297104461714,-0.878853390029137,-0.40968478710094,-0.869151729002856,-0.117945699883319,-0.82052126382863,-0.85605633053227,-0.285544767550899,-0.819582142683673,-0.360836538157705,0.399338791112916,-0.218269294003588,-0.384476912707098,0.197778840781121,-0.00608692163056948,0.245271887844807,-0.3532382190989,0.278942551195785,0.280051494877588,-0.293493734642437,0.0181535584311417,0.0696048993840381,2.75127143289922e-15
"HG-400_FC2",4.61680997699325,-1.17582346613303,-5.36236052562986,0.966818504954531,1.88469368148869,-1.42251237369508,-4.98630463399701,0.894947620491021,-0.226368362538109,-0.604793751643403,-0.654377506125869,0.868380797406302,-1.30510345582879,0.787918689610349,-0.434402910424884,-0.129738552717095,-0.451667052966603,-0.587569358479741,-0.119013586674771,0.563596639852192,-0.0290199934276972,1.18042603817865,-0.340289912179273,-0.336344931630196,0.401716818865475,-0.0798993407594825,-0.395793901463619,-0.340590081125575,0.020961079783113,0.15750274868395,-0.042512705578853,0.0172467907957609,0.0232692003738842,-0.035540192649363,0.00499108152923106,1.87697080100691e-15
"HG-400_FC3",4.33110781940199,-0.928906166794551,-5.30340848629475,1.78939189458721,1.65653030318099,-0.777797752004007,1.84456899854005,-0.42822798125614,0.843595111749862,1.66509895918888,-1.09485286856346,0.299673940569215,-0.656235521244572,-1.27233196417284,-0.160702788347696,0.0472549611039499,1.23484616446899,0.383175993467391,1.19866895926983,0.152575033962013,0.334284115441595,-0.224903008378751,-0.0602499628184234,0.31350299577862,0.411032004838369,1.1598273060537,-0.108774500507757,0.588840947525729,-0.283747076733952,0.114637515387131,-0.410945985019896,-0.218139241806708,0.188316785282233,-1.2251743719896e-05,-0.0943536226842596,2.6402491304367e-15
"HG-6k_FC1",6.17118586909155,3.04086899270731,-0.304657908793932,-0.932910193666597,0.315388639679053,4.37866098773462,0.116415569390506,3.16860021868454,0.2025555161847,-1.02743818756066,0.125235935930955,0.0486251812770223,0.732357623843675,-1.08984796555617,-0.757687257369214,-0.885404663717252,0.842146474201525,-0.638224027372974,-1.24825109517335,0.892630366529902,-0.275548605068266,-0.146950019458009,-0.808754244965612,0.705856032824221,0.0247006514806094,-0.0929205209252452,-0.0415028065994266,0.495148428061396,-0.0607258704976824,0.14731209257012,0.1066390659699,-0.0315085928916178,-0.0652055629882888,0.15630077429581,0.022616389455452,1.82145964977565e-15
"HG-6k_FC2",7.48644677679555,3.09291868435103,-0.153298030162041,-1.82001634868331,0.28535202255069,4.13799660938303,-0.390931303807137,-1.86710353594544,3.1628407245449,0.33008213580021,-0.322423015562065,0.585170670122009,-0.650497384800213,1.31042288704651,-0.327461683531545,0.131507940468453,-0.622814491740712,-0.643909381431282,1.103174123545,0.147199609619471,0.534084840030199,-0.610216762668193,0.719873994909461,0.0158840620976285,-0.518718792403782,-0.336367333030787,0.0458960293296157,-0.0441623335982677,0.475975357225108,0.0197123828768002,-0.0191030381362859,-0.00497675008057701,0.180075796956129,-0.161342970143564,0.0374951830195588,2.8275992658422e-15
"HG-6k_FC3",7.11218502497222,3.43567484024982,-2.65120017376961,-1.42239779941199,2.51834891054825,0.0368761486770994,-1.59563571109772,-1.87387130257379,-0.316747644496698,-1.19743360782714,-1.1230664766874,-1.52968346725311,1.0792086824251,-1.14332660928877,1.51156146535249,1.39381317350676,0.593724979548005,1.31697281158915,-0.978902208623446,-0.324149813735603,-0.309966242470379,-0.266841587074324,0.49288072420639,0.175982081701474,-0.285797931501085,-0.179912608901543,0.691991101283567,-0.35450452555206,-0.0806241820294123,-0.0692637410958585,0.0807454653991055,-0.169012109994259,0.00487175962220433,0.00327613236535235,0.0307857682184208,2.18575157973078e-15
"HG-60k_FC1",8.80074728800298,4.9049417232596,3.06888445602937,-2.62112489460966,-1.12004499414754,-1.15549084372338,-0.0474349191293676,0.125401721730477,0.648988085445739,0.640510439044253,1.60865672388373,1.80995919751337,0.297799249656715,-2.14812905093732,-0.0446505475490288,-1.08041078584732,-0.564912177944865,0.0818954659014937,0.844684554976037,-0.734507020301336,-0.826704144714448,0.980505684788673,0.076409261797196,-0.471643418244274,5.6544547210477e-05,0.0154132917514971,0.275206804582476,-0.540867739232261,-0.35775602757121,-0.0188058195608758,-0.158783144684247,-0.0948979083608916,-0.0628746231042843,0.102201432885625,-0.0468260467274748,3.29944405130789e-15
"HG-60k_FC2",9.17853993567776,4.18718365392179,1.60881203885381,-2.92448537825022,-0.434882320289629,-0.841350217657979,1.96320884065768,0.315759367538303,-1.35256579013016,-1.79634010148335,-1.29971900632917,-0.527653627466515,0.499323148761978,2.01069776206229,-0.745935092166245,0.386675945171679,0.169384478404019,0.572832477355877,-0.0230159763661093,-0.629012157462864,-0.0175832733878852,0.868282742071377,0.686164858165902,-0.192374591000957,0.432417478058044,0.417315481925934,-0.980732706944158,0.389067154892879,-0.109295201714057,-0.129209574041597,0.085886521103963,0.29100031356254,0.0614524626302465,0.057753796319018,-0.054999600151998,2.4459601011273e-15
"HG-60k_FC3",8.91696959353575,5.04829826014694,2.06513735746988,-2.06687900214385,-0.119730193183371,-2.78527260604017,0.280917740127232,-0.277211457256727,-2.30629431609831,1.60078611372626,1.17643127202042,-1.274058174379,-1.13907628067292,0.331541105097531,0.919078616667699,0.0725465058821772,-0.524595851179045,-1.2004563792951,-0.146775885134255,0.912637123742024,1.03607498688197,-1.08961057835849,-0.886138969163067,0.0993245323640342,0.0253844831686987,0.129226388191569,0.114104164440461,-0.00378984788164629,0.12064328547318,0.113916312981088,-0.0430073509139398,-0.0472906920931321,-0.0829519419553905,-0.122518825416773,0.0129606618745937,1.01654795692241e-15
