"","Name","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36"
"Gly","Gly",0.0450608455294452,0.0103062119271779,-0.0439007311518161,0.0032040376685207,0.136011509190159,-0.0218678805452678,-0.505744162758926,-0.132037888382051,0.270657400935543,0.0358847984409169,-0.295204251609077,-0.0753548128860417,0.159303173308639,0.23305559814568,0.130194778394983,-0.124597862051625,-0.122455574659479,-0.040334578462713,-0.0473028421666986,-0.0308169963885882,-0.0625539408794569,-0.0832031100613774,0.030377875229595,-0.160350074024168,-0.137969893509557,-0.0309348474003242,0.112497519078341,0.09204812600552,-0.0104592649978461,-0.0528306966539746,-0.0739066093914525,0.303274451460946,-0.0354497564623567,0.152717325766824,0.0142183529379607,-0.0051501263728395
"Glycerol","Glycerol",0.163943761013325,0.0523852236110274,-0.129147448286494,-0.0390264273944636,0.107812462552974,0.0104531276710123,-0.0365743506421522,-0.0410548659829702,0.0394353120337304,0.0180119728178453,0.0195777851818703,0.111165462855691,0.0321715301541787,-0.0155356780386357,-0.0524633907314757,-0.0833074891440374,0.00131368299042557,-0.0571183742079257,0.0909044269545971,0.00585492133812005,0.0871502804083975,0.00763890014516239,-0.204476788585398,0.1929753930105,0.0288634996692476,0.0375035599955161,0.120473287081575,0.168354111624205,-0.119721572397706,0.0767692269483694,-0.0117703516580808,-0.154165265045017,-0.0349148995382547,0.21921007648324,0.0400250030210815,-0.0653002397621531
"GSSG","GSSG",0.137798670603299,0.0389077783114257,0.139100939349126,-0.131157629721251,-0.0119737433316851,0.0561077921250354,-0.00895397812350735,0.01911542350835,0.142811764891883,-0.0368893664089655,0.0656632117906296,0.0146580488854834,0.00868266638948195,0.0210689714169333,-0.353244035183572,0.165154374552433,-0.0535375879337893,0.0484430781852986,0.346619200245241,0.0343200651931815,-0.217234997980814,0.177302998272668,0.0673681054738869,0.0386233576363203,-0.095422048828362,-0.0277647458236021,-0.113959518370063,-0.0210085623635422,0.0325377970338382,-0.0618877447736774,-0.00628619340777268,0.0967314850851603,0.0223500635662359,0.164379019292435,0.119481986838514,0.055032200541445
"GTP","GTP",0.114096310203835,0.157539914778902,0.0795894028142961,-0.186182474621543,0.0120082921052585,0.0176941214762605,-0.0336579940495147,-0.0284834834165457,-0.0959819980347596,0.00752703915687586,0.0848309739297704,-0.042384724126429,0.0688479622119925,-0.251671253817584,0.0693966476300744,-0.0608990717532045,-0.0748429260213497,-0.102582784761544,0.0539780348221943,-0.0557693410361485,0.074618826419914,-0.147392683724764,-0.111342496877798,-0.154009030655526,-0.10756194982947,0.0601687117626432,-0.055158702965194,-0.1838753951124,0.00889530517743237,0.19392277173546,-0.023642804263161,0.0121191734047842,-0.150132134046115,0.228953437995948,0.23883836456698,0.0245512297661974
"Homocysteine","Homocysteine",-0.17251686612054,0.0766020793270886,-0.0597569231461235,-0.0516069606285842,-0.0249764665309115,-0.0391008917597086,-0.110387954573576,-0.0187785086476223,-0.0287040970786017,-0.0133587747582658,-0.0262614495519656,0.0022072913975562,-0.0939251355970298,0.00925413343439891,-0.0560418227564344,-0.0248051651874076,-0.0317147036266545,-0.00642816369163135,0.0345802147462878,0.0725929742503373,0.0243394953181711,0.168673260687164,-0.0486132086946003,-0.091206899251851,-0.0340120396814338,-0.0280714718453049,-0.206758838104215,-0.0225675543398065,-0.0140941854917978,0.115006427713676,-0.0510498295863806,-0.000553797057929708,-0.14001464521332,-0.123281007787501,0.0528437555401089,-0.852007912505027
"Hypoxanthine","Hypoxanthine",0.0997841296572101,0.0299046897234675,0.207770724153026,-0.0666668441092904,-0.095269435765362,-0.299899401270906,0.00659564592054753,0.0668353897125457,0.0554518738626931,0.173442764324374,-0.0541441755241984,0.103866902991487,-0.146778660433423,-0.0916907251495071,0.00920802260246297,-0.09162810653853,0.0200543746026674,0.115174137974082,-0.0525644116606552,0.0120488037702318,0.0183186491643563,0.00403558319689429,-0.298192878782177,-0.0877546030590901,-0.19118284281418,-0.0160416946185879,0.141613026573974,0.0332301119452518,0.012516276195274,-0.0418526747506199,0.219458610654022,0.214289563174329,0.174715984723361,-0.208518386311756,0.214766756730772,0.0145675701476741
"IMP","IMP",0.0388112105247707,0.085004962395494,0.00592043148324852,-0.124762744038793,0.0129896870696869,0.325199158315812,0.151890018120569,0.127907823134623,0.0569529366738291,-0.120388527525508,-0.22678497662062,-0.0955630244839308,-0.169255917144307,0.396363961663196,-0.352388166097543,-0.306718948697174,0.113819224344053,0.0919415817509315,-0.0621969878042308,-0.0312237254895513,0.111199533256382,-0.00459121027455487,0.00414465572352563,-0.024960232535961,0.0312156684826631,0.15010167896286,0.134544887241072,-0.269222499470483,-0.035246487606329,-0.0321200360237866,0.133854518808416,0.0599420832205237,-0.125365010786211,0.0377227653489398,-0.0468650882410162,-0.0285878371395419
"Inosine","Inosine",-0.0904896756328236,0.120135871995592,0.0256121831534884,0.180285473165895,-0.0064365118699977,-0.0980645212165643,0.036420161466178,0.0135167679568571,0.16427896396773,-0.30447504563157,0.199555100803239,-0.0364615556056834,0.00894807881029338,0.153555159986485,0.294971339427707,-0.0598772760708957,0.131231050758393,-0.0791850090386464,0.181747063142086,0.193813776158734,-0.117571892586186,0.0927046870826877,0.0440633034203436,0.245573964784114,-0.151051057137683,0.2282071608716,0.0542274337886517,-0.0694397224863281,-0.0399280877939474,0.131366513229438,-0.0682243974471402,0.369281175989687,0.0111144214848203,-0.040887478943356,0.0309720313583174,-0.0134520377243226
"Lac","Lac",0.18073494151362,-0.0731541351831017,0.0190928081989255,0.0281174653901014,0.0573567250001849,0.00973773020279887,0.0131418571169014,0.012487602581489,0.017729077212374,-9.54731716195046e-05,0.0244986952606976,-0.0385052499498004,0.0292698711140354,0.00558639580802348,0.052095591809754,0.0706708579882067,0.00404816247912028,0.0015292402125276,-0.00356734438918505,-0.0201859004273985,0.00369368459385539,-0.0813805050954136,-0.0243805927067186,0.0161789763812502,-0.0118782661420242,-0.00411650301919325,0.117186684574142,-0.038297471564989,-0.0112080000372629,-0.0462841497878814,-0.0353035547393842,-0.0415383010510558,-0.0942182701653714,-0.0219452938337217,0.11644580656255,-0.103813641577208
"Mal","Mal",0.170522314682119,0.077806989499027,0.0203019910375118,0.12416580654318,0.0829281058703573,0.0363959317949378,-0.0115559999594196,0.0493744076929912,-0.0300064055172672,0.0168083203161586,-0.0172993457745168,0.0402132944762572,-0.00658624195598445,-0.00785254242678579,0.0185997709137312,0.0623251581536252,0.0672223727639477,0.00866439360586498,0.0225690645359511,-0.0494996826877974,-0.045105276490434,0.0211406551728916,-0.0616369799380745,-0.00997239009237533,0.166493011037596,0.0212059197399327,0.00529817246527014,0.0270264138965567,-0.0917266950990965,0.00626740171619457,-0.0856217804726935,-0.0319903019016633,-0.0685803853380276,-0.0597478808995952,-0.124642584940862,-0.0204201437371514
"Met","Met",-0.131751603200771,0.145684070604183,0.107660934916102,0.11432717428815,-0.00201595164321645,0.040931309484352,-0.0294759682079015,-0.0110944876148397,-0.0928021624856772,0.0923123773852734,-0.0837066242634351,0.0778776374157316,-0.0734190595366041,0.0840710041102459,0.019153245285359,0.172277009049569,-0.0480510264693819,-0.0677575088404273,0.039700354450297,-0.0702716230619625,-0.101509679351898,0.171982662501563,0.0292297428495984,0.14636124354434,0.026582775819437,-0.0610931915704818,-0.0440908153088556,0.0629390430302894,-0.220834811769712,0.110709206616807,0.35922269203238,-0.0725027615354485,0.196230685225988,0.101964492874421,-0.0110803736007731,0.00772565597973273
"NADH","NADH",0.0408667471380372,-0.152180144952224,-0.176260440567811,-0.0466960894254098,0.0649764197886751,0.285574764763435,0.172137808671039,-0.126989960904852,0.00900270453627266,0.120300932926693,0.0940293065706285,-0.0273592128459118,-0.185045396867466,-0.0582808550488107,0.0997339503493237,0.00855972020103204,-0.200458603543711,0.0855540339171759,-0.0301674228462154,0.093117930185016,0.0794601281626236,0.0651212762739345,-0.0277393300061062,0.162643277643555,0.192046482639781,-0.216636573587723,-0.0181054694110834,-0.103951772142824,-0.180394818983511,-0.220432527968969,-0.095945741245212,0.410326232773557,0.15155254148698,-0.0479065331736952,-0.0330946957311456,-0.0578054662234476
"Ornithine","Ornithine",0.170765654929924,-0.0907541077016305,0.0452404220747867,0.0271480984516034,0.01958508195989,0.0145826607419606,0.0365565789670106,-0.0945655904364589,0.00603425481367864,-0.00174386147196015,0.0122200625298841,-0.0546961646853232,-0.0314571669011462,-0.0692239284268158,0.0666565332260487,0.0457878277852011,0.0709609800111979,0.10781541809572,0.0931872432869216,-0.153929218371198,0.0368183640559896,0.0792550660503726,0.0859846323932775,0.0309628400228534,0.0463298802740366,0.0680279235857489,0.0828465297671657,0.0967092098499765,-0.184417675846819,-0.073499475204807,-0.108202187586106,-0.0511229628571933,0.223814303253298,0.196593671643918,-0.256774764969439,-0.121989104896391
"Orotidine","Orotidine",-0.117037319240212,0.146421852827959,0.106807840181623,0.11672601468761,0.108160934615142,0.0307522678943031,-0.0144405140672142,-0.0743071290294227,-0.194492440887678,0.17553660705118,-0.0187606235087712,-0.0684180071191095,-0.105253858902871,0.0339841765738845,0.118139682847675,0.0662404027530315,-0.0710773470894535,-0.145421400637719,0.0685420312034928,0.049041182355377,-0.0133868697405961,0.00738163711414886,-0.162340890764855,0.0673649179114296,-0.0180057326718965,0.0186715743975418,-0.213374699606893,-0.0252402044724236,-0.00433143018558573,-0.144935760203868,-0.0249383697837257,0.128281308950847,-0.270512994980975,0.233522661979107,-0.0940954408658193,0.0742293116246504
"P-Choline","P-Choline",0.0494937158132889,-0.116216483323295,-0.126407180918781,0.150910700171729,0.0615348860897461,0.0147769886326423,0.192975485323983,-0.215461863787717,-0.249476247272383,0.0509177280396967,0.183540374105457,0.317973137078294,0.201529982258495,0.164283598644912,-0.0482281272946484,-0.153907290759441,0.198626375635778,-0.147129431953454,-0.060689208050563,0.0814380126545279,-0.147060113318011,-0.0925543597967173,-0.0330222821626668,-0.272799215180364,-0.210779164950358,0.000294889168850723,-0.00675099567490689,-0.163340303324106,-0.050681997489091,-0.0812249917869723,-0.0101831022910722,0.0746561721088003,0.138035154228556,-0.0184206340037594,0.0586414346697557,-0.0568244379697093
"P-Ser","P-Ser",0.120110116098743,0.108760003087745,0.0946984026425541,-0.151027854706961,0.011353439449146,-0.0959389094346657,0.0619068614656904,0.128232905575387,-0.0769099271213105,-0.0619878512301071,-0.0454362377913136,-0.109817851034815,0.00190115121681648,-0.257549286492476,-0.0566075097252012,0.111674531832979,0.155371546638102,0.0828450162902602,-0.382985190923327,0.140562615359949,-0.25508032925463,-0.0276592510679816,-0.058887744947206,0.0935991431507766,-0.162508362839834,0.0385861177234248,-0.08786151214323,-0.251264750014776,-0.0323665034869026,0.0613607053587884,0.0390217078980456,0.160823421977848,0.0640038437032694,0.107104444501864,-0.143481802014685,-0.0117875690798076
"Palmitate","Palmitate",0.104417086192052,0.023437498354102,-0.114696817603236,-0.0268279871931926,0.180856812864504,-0.0797841168844519,0.158213364186039,-0.14937026729984,-0.066217942166028,0.386309261688933,0.0528639641753213,0.00488292763308437,-0.309839216621288,0.0432517650032188,-0.0471262433488492,0.0782916832448295,-0.0209709850500015,0.093803636293187,0.216057204107966,0.245763885286488,-0.121264164561722,0.0466014825072563,0.0501282928684754,-0.106211308389383,0.109919731410887,0.144094142236868,0.0594156825391855,-0.116883621170239,0.109549920436932,0.136947626326155,-0.0259363334320844,0.0335215701123643,-0.0666013234822233,-0.0849195220248716,0.00608994015986842,0.0426231900584108
"Pro","Pro",0.170944218901813,-0.0958490698053093,0.0847408006691565,0.0196511553532317,0.0159798364519771,-0.0395480798236857,0.0331335376870828,0.0840775695704927,0.0227644161916556,0.0446432558343142,0.00611792431333435,-0.0621685145987768,0.0388661234095631,0.0239779093973199,0.0656433396663692,0.0059268285502665,0.00577221395722714,0.0183080370415446,0.0341309722289823,-0.00187807460364434,0.00336138942837016,-0.035646059188357,0.00082391329953307,-0.0465239688246119,0.0489818169516005,-0.0678816796209266,0.0713898272618215,0.00132112501883776,-0.0473412176636102,0.0187804143435383,0.0187352429191352,-0.0189333429818197,-0.0952088734272626,-0.0166327781953013,0.145989257391369,-0.0401337611467795
"Pro-OH","Pro-OH",0.0341571139924931,-0.104134810269672,0.127049465239015,0.139688071410344,-0.168695108678736,0.041292025503766,-0.121556414590797,-0.298755017827222,-0.256847685986893,-0.221367086971505,-0.127652267045281,0.0511437656338525,-0.0969653745982543,-0.201857148349738,-0.249945857853927,-0.056400728137498,0.160537249534196,0.047950999314265,0.232392562173426,0.124881180413809,-0.0357339279844511,-0.175062698534731,-0.106923943286573,0.0961121101841666,-0.118373747512979,-0.229747896727644,0.0398360620781252,0.178559802693437,0.038485504491614,0.129687328199091,-0.136037419185224,0.13913171560029,-0.0822862186718994,0.0489771558036962,-0.127176460518801,0.0185658082910361
"R5P","R5P",0.103408712094453,0.0442605713057277,0.0733983311628982,0.0772383835583857,-0.112603039336163,0.198058844972353,0.0889498840976885,-0.0977709546233239,-0.172590389466957,0.145104064443666,-0.320388755059071,-0.161442929900756,-0.0810645292919278,-0.132874563294643,0.292571204813264,-0.340767819434082,0.0795474169774102,0.0669338632989443,0.0876224215006375,-0.077360618301261,-0.140906133254686,0.0821670411593439,0.0628500308806735,0.0901465339971639,0.0128513258880614,0.114506372945891,0.057082549785392,0.0442441292330691,0.216712967123669,0.105528003947603,-0.222032542326585,-0.091333330666046,0.208768820142644,-0.134998418367748,0.240133796802665,-0.0338829402311213
"Rib","Rib",-0.0211258133220803,0.0360607607555227,-0.208138931008684,-0.130460107953095,-0.281783578723317,-0.148309294590702,-0.204997468874409,0.108294042964948,-0.0465313756013958,0.0704335893430478,0.0594106573620538,0.0414974460150088,-0.0376513211328278,-0.15540873183796,-0.0890807046252413,0.0948108524886243,0.321638901518666,-0.100552214033183,0.238047906944784,-0.108886678366516,0.266081203391332,-0.0671104244333393,0.158424095095003,0.0308859421270286,0.0991745611293192,0.0880726469416875,0.191653273408128,-0.240935661126145,-0.119121921541395,0.00854237473686248,0.0475667964015882,0.152354331853925,-0.0247514879489762,-0.028595569887218,0.0579349919371344,0.0150660656209137
"S7P","S7P",-0.0914630456701544,0.149881909565328,0.127460108733533,0.124638109441759,0.0942980654963142,0.0585110552188269,-0.0419543432972974,0.138867366974635,0.0383164316139166,0.034941893496826,0.0204949846086616,0.0573783400183485,0.358116024865292,-0.243697893407549,-0.100411724666651,-0.174856702176002,-0.0690909119965883,-0.0723560955954905,0.094894678053116,0.0938000606367118,-0.0132964466619756,0.128064424931625,-0.0422651088790026,0.0152719133892345,0.222896260029246,-0.109969135084003,-0.0922340897005639,-0.0900775596630794,-0.210946731077584,-0.0796059412892796,-0.100465753214739,0.0750547991551447,-0.0986681252306104,-0.281754406309513,0.0304817655306707,0.101177405128484
"SAM","SAM",0.0410996232176884,0.193347573263642,-0.0730875634729518,0.19082766307617,0.10971550677424,0.0496201693330334,0.128683719621118,0.059801654583726,-0.0124763846890393,-0.0952732231975475,0.110911075309594,0.0298815532952145,-0.289936556746171,-0.149566507749772,-0.0569340867958301,-0.0582807587075189,-0.067025765346662,-0.1045246418274,-0.141045805515433,0.00660217329876882,0.00172075534452818,-0.141779871030565,0.153342967351995,-0.103125146185314,0.0661616103983313,-0.0733264269199121,0.352668024809323,0.313101863029419,-0.0398175825744892,0.12915820657302,0.145102932388109,0.142264254174005,-0.163314143144505,0.126784333795182,0.0462943201393947,-0.0471800390155591
"Sarc","Sarc",0.0852025965113397,0.055849847764535,0.133063209603505,0.303973965320453,0.175437151168532,0.0435122777514856,-0.085021680313773,0.00701608531726526,-0.00810784746794957,0.0170347388125708,0.062221476867833,-8.15201696952461e-05,0.123809272317772,0.0110311617245055,-0.034794971112505,0.125991298974373,0.115466052188354,-0.186985591457539,0.0520611194435223,-0.187302814230346,-0.000491074269462507,-0.00534636679754484,0.0304739785298514,-0.0772585121852732,0.213889720092628,0.260464331443782,-0.010349273622583,-0.0724100563197114,0.239864321231857,-0.111203618275719,0.066331948740864,0.203806079501446,0.221497889320077,0.143743469329402,-0.0166777461371313,-0.154471482834939
"Ser","Ser",0.0931002815137386,0.0820779588298592,0.149860323288263,-0.0497672162713561,-0.150023370305768,-0.313123250735486,0.0595991638042282,0.0842683986100321,-0.0715052995015688,0.208775202155828,-0.107869268381882,-0.0483616913563585,0.0289770015387356,0.0756219659578736,0.0556994376196139,-0.158488142211567,-0.0644199135799338,0.120016748025816,0.14962675068106,0.0733535962406276,0.162946913405894,-0.069966766693988,-0.0646467651160106,0.00640089166310065,0.221151549910356,0.224946694133091,-0.14524362840913,0.177213396145347,-0.0354774167580778,0.0287632586588265,-0.0215561208306306,0.135910683459678,-0.12504914555697,0.107430162605029,-0.236082163071939,0.00851580509545721
"Sorbitol","Sorbitol",0.0765155262289546,0.225177973993938,-0.111358317601823,0.0513026870779208,-0.171702164852374,0.0256768000172208,0.00849015222372747,-0.016453896134483,-0.0149565008755412,0.0180185424016738,-0.0239310769621842,-0.096871323052555,-0.0421141184817244,-0.0247678068793292,0.0294453486826158,-0.0244108105566584,-0.0941294912804617,0.0463499605133742,-0.0179724431211828,0.0633560074940568,0.0300364929082846,0.0733323143098747,-0.0810956405914967,-0.0454782931774804,-0.0602733236875222,-0.0074164374181425,-0.0129635810091453,-0.114916101835052,-0.0688498756623455,-0.0608865584372115,-0.0176682316988082,0.0585984019171244,-0.145126807654877,0.0189975678504818,-0.125642801087576,0.0499598670378037
"U","U",0.155628671188177,0.0600296906332311,-0.150842762763257,-0.0331315357134257,0.120078092008328,0.00356771153210054,-0.044964771290649,-0.0606577809373215,-0.0268245852205891,-0.0922516337005123,-0.114747497194461,0.13414681052722,0.0125549549198982,-0.0396876390539161,-0.0956157938957043,-0.0164616020543713,0.0917801598182431,-0.0574047901427774,-0.0997148336030149,0.113453338453474,-0.080255625525323,-0.0310141422636922,-0.0358789589491105,0.121815950770571,0.00661346470210949,0.0887110790910787,0.0177244114870064,0.127316555663493,-0.0536420761994466,-0.0682180672912526,0.011191065939781,-0.0251657504757863,0.0330325116900906,-0.00979826138370758,0.132858525060733,-0.0642814173863573
"UDP","UDP",0.14450157366151,0.116534625249597,-0.0631988089985286,-0.128383559118353,0.0884618282785391,0.0032452998991526,-0.156073492550102,-0.0927793026430802,0.0557160336414463,-0.0197858789437852,-0.0430667685064879,0.171913239279938,-0.101528231070366,0.0309475554994744,0.00628413203378586,-0.0354600255024859,-0.0979637297266486,-0.084427317741011,0.0922797292562885,-0.030198726445132,0.106069716968997,0.0983349805864614,-0.0450299406343166,-0.0204282664686245,-0.0462354407758233,0.0118098254468188,-0.009822061656621,-0.0649668687903004,0.0582773224868895,0.0358049635470519,0.0121722808715256,0.0308078184377528,0.083494081422749,-0.152128078388418,0.115391680478423,0.108570346847165
"UDP-Glc","UDP-Glc",0.175267784418124,0.0100478383839367,-0.0950253416111297,0.112362883271674,-0.0865989658701079,0.00230291042028504,0.012507219210832,0.0609614880560819,0.0405772514410919,0.0242115088797974,0.00815953144609621,-0.00749497626943657,0.00728243595793189,0.0141221281536119,0.00747127199027485,0.0398128315151696,0.0519702175833876,0.00816428054279729,0.006670198416306,-0.0170951529407502,-0.0112834246381613,-0.00578721276102285,0.0065915648077614,0.0217949883834663,0.0629788815648282,-0.0407764297198162,0.0218688463960697,-0.00248159177868636,-0.0868722282653318,-0.0457202706358914,0.0173668999024662,-0.0390018923507703,-0.0223940657694365,-0.0610115637592932,-0.0533091175783686,-0.0382086664876467
"UDP-GlcNAc","UDP-GlcNAc",-0.053754200512514,0.25555387284227,0.0194785711847961,0.116844790769233,0.0314739666317264,0.0422802880576939,-0.00501554372393517,-0.0417004354610992,-0.0518143450867035,0.0443174548115262,-0.0977179491993282,0.0392637516305761,-0.0881752504741244,-0.0184531013626295,-0.0826388033802655,0.104376239996717,0.0445275938163529,0.0330384897544396,-0.00649822363982747,0.013229505513821,0.0187572799801735,0.0554751454666087,-0.000224871493556209,-0.0856274857026467,-0.0603887675470116,-0.0874658387243017,-0.0212689110909752,0.0402301124557818,0.0864955405591471,0.026693625339446,0.0434664003982378,-0.0305814192095948,-0.0171210407412957,0.109631576438529,0.073654610033925,-0.019893734633053
"Uracil","Uracil",0.0997837705477658,0.100034344552982,-0.276036128211427,0.00351227821884171,0.0729708593830196,-0.0605823263453621,-0.109778990107457,-0.0766027161211633,0.0862784293633816,-0.0490674521401684,-0.0691894494287767,0.118991534610243,-0.00226858702390367,-0.0763079736367147,0.031781041833945,0.0173471985515581,-0.0102193466121407,-0.0201112709422273,0.00321187765751997,0.00189828455207273,-0.132662396371796,0.0482690974606212,-0.0993806580785341,0.219764477304281,-0.0318001579306041,0.208721497351508,0.030467892035914,-0.0291431625064638,0.0114886068315753,0.0622889246566282,0.0356265385725284,-0.199438607820501,0.0374690328010883,-0.123922449216288,-0.189407941621304,-0.0528067641964683
"Uric acid","Uric acid",0.0246065292240428,0.128559905485084,-0.18991881990357,-0.209788571912026,0.0340887547321722,-0.0660634555377932,-0.0310076512465102,0.0639578106754284,-0.074868210848244,0.176929073090641,0.10272534249412,0.139148288073613,0.00537184624526489,0.204661555313223,0.175436148872727,-0.0244288847005242,0.435427576930531,0.108535734987845,-0.0630559487552901,-0.00508951955148701,0.126489927921597,0.183770843465601,0.138315179848254,0.0741825092171923,-0.123415105856271,-0.300071490206557,-0.104900272778348,0.271103944139722,0.0489784036676931,-0.135320066388499,-0.124591360494176,0.0643959049286875,-0.100739514408849,0.0928290258289467,0.0585841235033276,0.0605723652289308
"UTP","UTP",0.130808665488404,0.14640972552111,0.0481993575887047,-0.20591996965682,0.0341252645199206,0.0464670469949762,0.0202074982296656,-0.081870944681307,-0.0305656264914942,-0.0708926934733297,-0.00901679179660495,-0.0945760099780936,0.0530426805248791,-0.000316780085078605,0.0919759298814015,0.063963547493488,-0.041265445332874,-0.00926218317076668,-0.0155954001924101,-0.0257052730757426,0.0515921364091289,-0.028293170810836,0.143313806267071,0.017486365734719,-0.0823123212472128,0.0177245671734883,0.00281775927612022,-0.0984839921937765,-0.0125842867842102,-0.0108608885563031,0.0245713500205101,-0.0157318444828708,0.0608489820360565,-0.030401915608362,-0.0372578331720421,-0.00340343625284354
"Xanthine","Xanthine",-0.177412835910134,0.0939105519917896,-0.012111969400593,-0.0370749767667538,-0.051396888602735,-0.00528747697265497,0.0044170606435468,-0.0327273617196456,-0.0274792788626196,0.00122014005004767,0.00690966819558262,-0.0348750696569486,-0.0135224918433938,-0.00419092757014458,-0.0287021381590282,-0.000332571599455684,-0.0218633026901921,0.00627598852135389,0.0184937389453025,-0.0029786081426855,0.0148199231964541,0.0456372169727387,0.00761997352118788,-0.0289878816696878,-0.068840187573122,-0.00797082116467252,-0.0543009667018395,-0.00216781446580979,0.00227959889335897,0.00438443309875527,0.0373520661043123,0.00669571499693491,0.0704276466927145,0.0346390961635335,-0.0560571925597365,0.0308518257741057
